Ada,Add3,Adh6a,Agr2,Ahnak,Aldh1b1,Aldob,Alpi,Ang4,Anxa1,Anxa10,Anxa13,Anxa5,Apoa1,Apoa4,Apob,Apobec1,Apoc2,Atf5,Axin2,Basp1,Btc,Cavin3,Ccdc71l,Cck,Ccl25,Ccn2,Ccna2,Cdca7,Chga,Chgb,Clca1,Clca3b,Clps,Clu,Cpe,Cps1,Cryab,Cyp2c29,Dclk1,Egfr,F3,Fabp1,Fcgbp,Fos,GFP,Gkn3,Gstm1,Gstm3,Gstt1,Guca2a,H4c9,Hepacam2,Hook1,Ier3,Il18,Il1rn,Insm1,Itln1,Jaml,Junb,Kcne3,Klf4,Lgals3,Lgr5,Lor,Ly6a,Ly6d,Lypd8,Lyz1,Mal,Mki67,Mmp7,Msln,Muc2,Myb,Ndrg1,Neurod1,Neurog3,Nlrp6,Npc1l1,Nt5e,Nupr1,Olfm4,Pclaf,Pclo,Pcsk1,Pigr,Plat,Plaur,Pmepa1,Ppp1r1b,Prap1,Prxl2a,Pycard,Rab3c,Rbp2,Reg1,Reg3a,Reg3b,Reg3g,Reg4,Rgcc,Rhoc,Rnase1,Rps23,S100a7a,S100g,Scg2,Sct,Selenom,Serpinb9b,Sis,Slc12a2,Slc15a1,Slc28a2,Slc2a2,Slc2a5,Slc5a1,Slc7a7,Slc7a8,Slc7a9,Smim24,Smoc2,Spink4,Sprr1a,Sptssb,Sqstm1,Sult6b2,Tac1,Tff3,Tm4sf20,Tm4sf4,Tph1,Tuba1a,Txndc5,Vim,Yap1,Zfp36l2,Zg16
0,0,0,0,37,0,0,0,0,2,0,0,0,0,0,21,0,0,1,0,3,8,0,0,0,0,4,0,0,0,0,0,0,0,68,3,0,0,0,0,4,178,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,5,1,1,0,0,0,0,1,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,3,0,0,0,0,0,4,0,0,0,0,0,1,0,5,0,0,0,0,2,0,0,0,0,0,0,0
7,1,0,0,9,0,2,0,0,0,3,1,0,0,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,0,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,2,15,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,26,0,0,0,0,2,0,0
0,0,0,0,11,0,1,0,0,5,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,47,0,8,0,0,3,0,0,0,0,0,6,1,0,1,0,1,3,0,0,0,0,0,0,0,0,14,0,3,0,1,3,0,0,0,0,5,31,0,0,1,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,1,0,1,5,0,9,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,1,1,0,1,0,1,0,0,2,0,0
0,0,0,0,22,0,0,0,0,18,14,0,0,0,0,7,0,1,1,0,5,14,0,0,0,0,3,0,0,0,0,0,4,0,9,4,1,0,0,0,9,153,0,0,4,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,6,0,5,14,0,1,0,0,0,0,0,0,0,35,0,2,0,0,1,0,0,1,0,2,1,0,1,0,1,0,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,19,0,0,0,0,5,0,0,0,1,1,0,1
0,0,0,0,4,0,1,0,0,0,9,0,0,1,3,1,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,8,2,0,0,0,0,0,0,0,1,0,1,0,0,0,17,0,0,0,4,5,0,0,0,0,0,4,0,0,0,10,0,0,1,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,7,0,0,2,0,40,0,1,0,0,0,0,148
2,0,0,0,36,0,0,0,0,0,8,0,0,0,9,9,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,16,9,0,0,0,0,9,0,0,0,3,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,6,1,5,3,0,0,0,0,0,1,0,1,0,32,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,1,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,10,0,0,1,0,1,1,0
55,0,0,0,11,0,5,1,0,1,13,1,0,2,16,7,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,3,0,3,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,26,0,1,0,0,23,0,0,0,0,0,1,0
1,1,0,0,129,1,0,0,0,3,1,1,0,0,1,14,3,0,4,0,2,11,0,2,0,1,0,0,1,0,0,0,0,0,67,33,0,0,0,0,5,354,0,0,10,0,0,0,0,0,0,0,0,1,7,0,1,0,0,0,11,0,6,19,0,3,0,0,0,0,0,0,0,133,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,2,0,1,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,19,0,1,0,0,5,2,0
2,0,0,0,52,0,0,0,0,0,2,1,0,0,1,20,0,0,2,0,1,10,0,1,0,0,1,0,0,0,0,0,0,1,137,2,0,0,0,0,4,59,0,0,10,0,1,0,0,0,1,0,1,1,5,1,4,0,0,0,6,0,5,29,1,0,0,0,3,2,0,0,0,74,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,11,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,13,0,0,0,1,106,0,0,0,0,1,0,0
1,0,0,0,28,2,1,1,0,2,10,2,0,1,1,5,0,0,2,0,1,4,0,2,0,0,0,0,2,0,0,0,4,0,0,1,0,0,0,0,2,77,0,0,4,0,0,0,0,0,0,0,0,2,10,1,1,0,0,0,11,1,3,7,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,55,0,0,0,0,1,0,0
0,0,1,0,56,0,0,0,0,0,4,0,0,0,0,6,0,0,2,0,4,2,0,0,0,0,1,0,1,0,0,0,0,2,1,7,0,0,0,0,3,66,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,7,1,1,6,0,1,0,0,0,0,0,1,0,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,0,0,0,1,0,0,2,0,0,2,0,2,0,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,2,0,17,0,0,1,0,8,0,0,0,0,0,1,1
0,0,0,0,49,0,0,0,0,0,1,0,0,0,0,6,0,0,6,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,5,0,0,6,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,10,0,5,14,0,2,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,1,0,0
1,0,0,0,29,1,1,0,0,0,3,0,0,0,26,20,0,0,0,0,1,9,0,1,0,0,2,0,0,0,0,0,0,2,58,9,0,0,0,0,3,1,0,2,6,0,0,0,0,0,0,0,0,0,6,0,1,0,2,0,4,0,12,6,2,1,0,0,1,0,0,0,0,77,0,1,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,9,6,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,46,0,0,0,0,3,0,0
0,0,0,0,27,0,0,0,0,11,6,0,0,0,0,14,0,0,1,0,1,4,0,2,0,0,5,0,0,0,0,0,0,1,13,2,0,0,0,0,4,123,0,0,5,0,1,0,0,0,0,0,1,0,13,0,1,0,0,0,5,0,2,4,2,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,5,1,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,1,0,0,0,1,0,0
0,0,0,0,19,1,0,0,0,0,23,1,1,0,3,1,0,0,0,0,0,7,0,1,0,0,0,0,4,0,0,0,0,1,1,2,0,0,0,0,4,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,2,0,1,0,0
0,1,0,0,4,0,0,0,0,2,10,1,0,0,0,2,0,0,1,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,10,0,0,0,0,1,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,24,2,0,0,0,0,0,0
4,0,0,0,28,0,0,1,0,0,16,0,0,3,2,26,0,0,3,0,2,12,0,1,0,0,5,0,1,0,0,0,0,1,39,10,0,0,0,0,4,77,0,0,7,0,1,0,0,0,0,0,0,1,8,0,1,0,0,0,10,0,6,5,0,9,0,0,0,0,0,0,0,87,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,3,0,14,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,59,1,0,2,0,2,0,0
0,0,0,0,58,0,0,0,0,5,2,2,0,0,0,45,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,92,15,0,0,0,0,5,167,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,2,0,3,0,0,0,0,0,0,1,0,0,80,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,1,1,6,0,0
0,0,0,0,30,0,1,0,0,1,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,1,0,0,0,2,11,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,6,30,1,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,47,0,0,0,0,0,0,0
0,0,0,0,85,0,0,0,0,5,0,0,0,0,0,13,1,0,1,0,1,7,0,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,3,11,0,0,4,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,12,0,1,3,1,0,0,0,0,0,0,1,0,37,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0
2,1,0,0,101,0,0,0,0,0,1,0,0,0,0,8,0,0,1,0,0,13,0,2,0,0,1,0,2,0,0,0,0,0,10,19,0,0,0,0,7,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,9,0,8,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,2,0,0
6,0,0,0,6,0,2,0,0,1,3,0,0,11,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,1,21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3,15,0,0,0,0,0,0,3
0,0,0,0,9,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0
0,1,0,0,34,0,0,0,0,1,9,1,0,0,1,1,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,3,0,0,0,0,0,10,0,0,6,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,6,42,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,14,0,0,0,0,1,1,0
0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,16,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19,0,0,0,0,2,0,0,0,0,0,0,0
2,0,0,0,27,0,0,0,0,0,1,0,0,0,22,7,0,0,1,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,17,4,0,0,0,0,4,0,0,0,9,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,10,4,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4,8,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,112,0,0,0,0,0,0,0
4,1,0,0,96,0,0,0,0,20,0,1,0,0,0,44,0,0,0,0,6,6,0,0,0,0,15,1,0,0,0,0,0,0,207,82,3,0,0,0,8,167,0,0,8,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,35,1,0,9,0,1,0,1,0,0,3,0,0,155,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,12,1,3,2,1,0,0,1,0,0,2,0,1,1,0,5,0,2,1,0,0,10,1,3,0,2,5,0,1,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,2,0,0
0,1,0,0,34,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,53,0,0,2,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,1,1,0,10,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0,52,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,27,15,0,0,0,0,2,100,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,5,5,0,0,0,0,1,0,0,0,0,36,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,1,0,2,0,0
0,0,0,0,57,0,0,0,0,2,10,0,0,0,0,16,1,0,0,0,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,25,0,0,15,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,10,0,12,15,1,2,0,0,0,0,0,0,0,69,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,8,1,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,2,0,23,0,0,1,0,4,1,0
13,0,0,0,5,0,1,0,0,0,6,0,0,0,0,7,0,0,0,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,4,6,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,5,0,21,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,115,0,0,0,0,1,0,0
1,0,0,0,41,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0
0,0,0,0,85,0,0,0,0,1,1,0,0,0,1,18,0,0,1,0,4,2,0,0,0,0,1,1,0,0,0,0,0,0,69,8,0,1,0,0,1,18,0,0,3,0,1,0,0,0,0,0,0,1,9,2,0,1,0,0,7,0,2,6,0,9,0,0,1,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,10,0,2,0,1,1,0,2,1,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,4,0,0
1,0,0,0,51,0,0,0,0,2,1,0,0,0,0,11,0,0,3,0,1,10,0,0,0,0,9,0,0,0,0,0,0,0,54,15,1,0,0,0,6,61,0,0,4,0,1,0,0,0,0,0,0,0,24,1,1,0,0,0,16,0,1,2,1,2,0,0,0,0,1,0,0,60,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,1,0,0,1,0,1,0,3,0,0
15,0,0,0,8,0,0,0,0,0,8,1,0,1,2,11,0,0,0,0,0,12,0,2,0,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,4,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,17,7,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,153,0,0,0,0,0,0,0
0,1,0,2,95,0,0,0,0,0,5,2,0,0,0,24,1,0,1,0,1,13,0,0,0,0,4,0,0,0,0,0,0,2,152,5,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,7,0,2,5,0,1,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,3,0,0,0,0,0,0,0
19,0,0,0,6,0,10,0,0,0,8,0,0,1,40,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,58,0,0,0,0,1,1,0
0,0,0,0,15,0,0,0,0,1,7,0,0,0,0,33,0,0,4,0,4,0,0,1,0,0,6,0,0,0,0,0,0,0,13,22,0,2,0,0,2,78,0,0,2,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,3,0,0,4,2,0,0,0,0,1,0,0,0,59,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,47,0,0,0,1,1,0,0
0,1,0,0,13,0,3,0,0,0,9,0,0,0,1,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,12,0,0,2,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,1,0,2,11,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,45,0,0,0,0,0,0,0
1,1,0,0,28,0,0,0,0,2,13,0,0,0,0,8,0,1,3,0,3,3,0,0,0,1,2,0,0,0,0,0,0,0,1,6,0,0,0,0,9,86,0,0,1,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,5,0,1,1,0,5,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,2,3,0,0
0,0,0,0,7,0,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,5,0,0,0,1,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,15,0,0,0,0,0,0,0
0,0,0,0,5,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,4,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,49,0,0,0,0,9,4,0,0,0,0,4,0,0,2,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,15,0,1,0,0,0,3,16,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,1,2,34,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,25,0,0,0,0,0,8,0,0,0,0,5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,5,53,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13,0,9,6,0,1,0,0,0,1,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,5,0,0,1,0,3,0,0
1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,32,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,45,0,0,0,0,0,1,0
5,0,0,0,3,0,0,0,0,1,5,0,0,1,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0
